WINBAK_302.50.ser
7.651724728445319	20.242277134871486	13.272084081980216	3785.5896689403203	Impurity	Weak		
7.225101558102562	19.464734262121564	38.66979467213979	11502.326531177363	Compound	None		
6.945336721406751	18.97725472137871	11.97140259447848	2950.3673012791164	Impurity	Weak		
5.135999620477938	468.4444691985477	15.414596349587855	104770.63028848368	Compound	None		
4.88900676696111	91.5743262307743	42.44392354611724	61940.09649665741	Compound	None		
4.837926740786679	68.30104603125754	21.73417672522345	24744.581254598288	Compound	None		
4.753263392105149	498.2347551919377	23.690616162492915	195691.74905154743	Solvent	None	H2O+D2O	
4.701415240109017	144.1754337513521	3.4391097884950343	6145.2757496434915	Compound	None		
4.684194316086534	158.78619875729467	5.872953539898335	10412.478215623954	Compound	None		
4.529020184782133	40.06349027455713	24.297876915861117	15957.619989464312	Compound	None		
4.479571659779296	104.4252000089652	128.9416553078396	220922.80278966922	Compound	None		
4.357833372992296	43.841374613428854	38.788104221022664	23551.195230719855	Compound	None		
4.2227655116297145	33.3516736478762	53.36871465593424	22054.66652429072	Compound	None		
4.145236365476692	28.881705100058557	23.180994793075964	8853.124639262618	Compound	None		
4.0237758312010365	88.07561705936406	20.808835686569214	23129.42833286158	Compound	None		
3.9619658223405745	91.7690949826105	18.236633174069173	20584.048291297917	Compound	None		
3.796575044178093	362.3080980142485	33.69088981024306	166505.90687619045	Compound	None		
3.733974792155266	423.09354214310247	16.234596762242468	96014.573409896	Compound	None		
3.6332493910409216	626.8513867057192	46.50342343941282	419431.02555830294	Compound	None		
3.4547543137246675	410.95822520190285	16.495935669571107	91011.75848867014	Compound	None		
3.376384025916382	676.3610561600988	37.55432009721843	363674.55212161626	Compound	None		
3.3113983036296837	572.4945831336057	20.60123952801672	137439.90480224372	Compound	None		
3.149034464817614	613.4446501661967	23.912771495999692	160046.2485842389	Compound	None		
3.1049312741160624	416.5696317430119	19.36311127136543	93349.62663062358	Compound	None		
3.0462567733820296	63.2465748311457	19.410198613293705	15360.440895869551	Compound	None		
2.9369668259673523	130.3967306332052	24.425319794908283	52518.67826402445	Compound	None		
2.6125291538338824	58.73342285204457	53.86125524935044	34980.51286878181	Compound	None		
2.344473850068581	51.402212514935876	20.905989735421848	14223.50845319068	Compound	None		
2.255126428198337	112.2400518238928	25.40771087141134	36074.21930956362	Compound	None		
2.1601753963953803	40.88261828259747	41.417058717601314	18285.507333296988	Compound	None		
1.9816308191112544	286.08904158480385	35.64286851296111	170140.80842479627	Compound	None		
1.9378430009924246	112.26944731141691	14.828620981610726	23085.208862946718	Compound	None		
1.886915974501888	192.10547645207265	29.57777377824447	62965.02957796765	Compound	None		
1.8106860752178253	74.6897582997332	30.58308953271065	37485.241907887816	Compound	None		
1.6125628852632292	61.346095562529975	36.49030909282513	29558.024371150823	Compound	None		
1.3782698596352156	194.43151058262202	17.26030226287749	43581.448511392686	Compound	None		
1.2283577657242948	369.65477745253685	17.042543789883442	78228.74316245342	Compound	None		
1.1559141164492266	511.1758875060681	54.519295510841594	337420.5608975465	Compound	None		
0.9428084985164042	91.97657988910122	13.72679436307291	16362.92764928702	Compound	None		
0.8719317140733792	233.04062006592366	42.94661011848266	128187.87787798558	Compound	None		
0.7460565509499115	405.83823540959304	31.87806346538449	186573.9446464997	Compound	None		

